team,player_id,player_name,position,season,depth,targets,receptions,receiving_yards,receiving_air_yards,yards_after_catch,reception_td,reception_fumble_lost,PositionEncoded
PIT,00-0033857,JuJu Smith-Schuster,WR,2018,1.0,167.0,111.0,1385.0,1461.0,605.0,8.0,1.0,1
PIT,00-0033857,JuJu Smith-Schuster,WR,2019,1.0,71.0,42.0,552.0,683.0,222.0,3.0,1.0,1
PIT,00-0033857,JuJu Smith-Schuster,WR,2020,1.0,129.0,97.0,833.0,703.0,409.0,10.0,1.0,1
PIT,00-0033857,JuJu Smith-Schuster,WR,2021,1.0,28.0,15.0,129.0,183.0,68.0,0.0,0.0,1
KC,00-0033857,JuJu Smith-Schuster,WR,2022,1.0,102.0,78.0,933.0,750.0,457.0,3.0,2.0,1
NE,00-0033857,JuJu Smith-Schuster,WR,2023,1.0,47.0,29.0,260.0,338.0,94.0,1.0,0.0,1
NE,00-0027150,Julian Edelman,WR,2012,2.0,32.0,21.0,235.0,229.0,141.0,3.0,0.0,1
NE,00-0027150,Julian Edelman,WR,2013,1.0,153.0,105.0,1060.0,1218.0,497.0,6.0,0.0,1
NE,00-0027150,Julian Edelman,WR,2014,1.0,135.0,92.0,972.0,1001.0,431.0,4.0,0.0,1
NE,00-0027150,Julian Edelman,WR,2015,1.0,88.0,61.0,692.0,674.0,310.0,8.0,1.0,1
NE,00-0027150,Julian Edelman,WR,2016,2.0,159.0,98.0,1106.0,1421.0,494.0,3.0,1.0,1
NE,00-0027150,Julian Edelman,WR,2018,1.0,108.0,74.0,850.0,831.0,348.0,6.0,0.0,1
NE,00-0027150,Julian Edelman,WR,2019,1.0,154.0,100.0,1119.0,1451.0,320.0,8.0,2.0,1
NE,00-0027150,Julian Edelman,WR,2020,1.0,39.0,21.0,315.0,401.0,64.0,1.0,0.0,1
ATL,00-0027944,Julio Jones,WR,2012,1.0,129.0,79.0,1198.0,1574.0,464.0,10.0,0.0,1
ATL,00-0027944,Julio Jones,WR,2013,1.0,60.0,41.0,580.0,620.0,245.0,2.0,1.0,1
ATL,00-0027944,Julio Jones,WR,2014,1.0,163.0,104.0,1593.0,2006.0,538.0,7.0,1.0,1
ATL,00-0027944,Julio Jones,WR,2015,1.0,203.0,136.0,1871.0,2061.0,641.0,8.0,1.0,1
ATL,00-0027944,Julio Jones,WR,2016,1.0,130.0,83.0,1409.0,1821.0,396.0,6.0,0.0,1
ATL,00-0027944,Julio Jones,WR,2017,1.0,148.0,88.0,1444.0,2105.0,486.0,4.0,0.0,1
ATL,00-0027944,Julio Jones,WR,2018,1.0,170.0,113.0,1677.0,2377.0,448.0,8.0,2.0,1
ATL,00-0027944,Julio Jones,WR,2019,1.0,158.0,99.0,1394.0,1955.0,342.0,6.0,0.0,1
ATL,00-0027944,Julio Jones,WR,2020,1.0,68.0,51.0,771.0,764.0,231.0,3.0,0.0,1
TEN,00-0027944,Julio Jones,WR,2021,1.0,48.0,31.0,434.0,579.0,112.0,1.0,0.0,1
TB,00-0027944,Julio Jones,WR,2022,2.0,43.0,24.0,299.0,603.0,114.0,2.0,0.0,1
PHI,00-0027944,Julio Jones,WR,2023,2.0,19.0,11.0,74.0,131.0,28.0,3.0,0.0,1
TEN,00-0037594,Julius Chestnut,RB,2022,3.0,3.0,3.0,41.0,2.0,39.0,0.0,0.0,0
BAL,00-0034975,Justice Hill,RB,2019,3.0,15.0,8.0,70.0,23.0,81.0,0.0,0.0,0
BAL,00-0034975,Justice Hill,RB,2020,3.0,5.0,5.0,20.0,-7.0,27.0,0.0,0.0,0
BAL,00-0034975,Justice Hill,RB,2022,2.0,12.0,12.0,58.0,-25.0,83.0,0.0,0.0,0
BAL,00-0034975,Justice Hill,RB,2023,2.0,39.0,28.0,206.0,23.0,237.0,1.0,1.0,0
JAX,00-0029707,Justin Blackmon,WR,2012,1.0,134.0,64.0,867.0,1420.0,284.0,6.0,0.0,1
JAX,00-0029707,Justin Blackmon,WR,2013,1.0,49.0,29.0,415.0,402.0,219.0,2.0,0.0,1
LA,00-0033760,Justin Davis,RB,2017,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
LA,00-0033760,Justin Davis,RB,2018,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
HOU,00-0026373,Justin Forsett,RB,2012,3.0,5.0,3.0,38.0,-12.0,43.0,0.0,0.0,0
JAX,00-0026373,Justin Forsett,RB,2013,2.0,16.0,15.0,82.0,-28.0,108.0,1.0,0.0,0
BAL,00-0026373,Justin Forsett,RB,2014,1.0,59.0,44.0,263.0,-47.0,326.0,0.0,0.0,0
BAL,00-0026373,Justin Forsett,RB,2015,1.0,42.0,31.0,153.0,21.0,140.0,0.0,0.0,0
DET,00-0026373,Justin Forsett,RB,2016,2.0,27.0,20.0,85.0,7.0,100.0,0.0,0.0,0
ATL,00-0031570,Justin Hardy,WR,2015,2.0,36.0,21.0,194.0,330.0,65.0,0.0,0.0,1
ATL,00-0031570,Justin Hardy,WR,2016,2.0,31.0,21.0,203.0,267.0,48.0,4.0,0.0,1
ATL,00-0031570,Justin Hardy,WR,2017,2.0,29.0,20.0,221.0,245.0,76.0,3.0,0.0,1
ATL,00-0031570,Justin Hardy,WR,2018,1.0,22.0,14.0,133.0,132.0,71.0,2.0,0.0,1
ATL,00-0031570,Justin Hardy,WR,2019,2.0,27.0,19.0,195.0,199.0,81.0,0.0,0.0,1
TEN,00-0030521,Justin Hunter,WR,2013,3.0,42.0,18.0,354.0,762.0,91.0,4.0,0.0,1
TEN,00-0030521,Justin Hunter,WR,2014,2.0,67.0,28.0,498.0,1048.0,178.0,4.0,0.0,1
TEN,00-0030521,Justin Hunter,WR,2015,2.0,31.0,22.0,264.0,377.0,33.0,1.0,0.0,1
BUF,00-0030521,Justin Hunter,WR,2016,2.0,24.0,10.0,189.0,341.0,30.0,4.0,0.0,1
PIT,00-0030521,Justin Hunter,WR,2017,3.0,10.0,4.0,23.0,124.0,14.0,1.0,0.0,1
PIT,00-0030521,Justin Hunter,WR,2018,2.0,13.0,3.0,21.0,266.0,2.0,0.0,0.0,1
LAC,00-0034440,Justin Jackson,RB,2018,3.0,19.0,15.0,135.0,-19.0,152.0,0.0,0.0,0
LAC,00-0034440,Justin Jackson,RB,2019,3.0,11.0,9.0,22.0,-12.0,38.0,0.0,0.0,0
LAC,00-0034440,Justin Jackson,RB,2020,2.0,25.0,19.0,175.0,-47.0,221.0,0.0,0.0,0
LAC,00-0034440,Justin Jackson,RB,2021,2.0,25.0,22.0,178.0,20.0,165.0,0.0,0.0,0
DET,00-0034440,Justin Jackson,RB,2022,2.0,19.0,12.0,101.0,19.0,110.0,1.0,0.0,0
MIN,00-0036322,Justin Jefferson,WR,2020,1.0,128.0,88.0,1404.0,1430.0,453.0,7.0,0.0,1
MIN,00-0036322,Justin Jefferson,WR,2021,1.0,170.0,108.0,1616.0,2063.0,490.0,10.0,1.0,1
MIN,00-0036322,Justin Jefferson,WR,2022,1.0,185.0,128.0,1821.0,1867.0,613.0,8.0,1.0,1
MIN,00-0036322,Justin Jefferson,WR,2023,1.0,100.0,68.0,1074.0,1258.0,260.0,5.0,1.0,1
TB,00-0034386,Justin Watson,WR,2018,3.0,3.0,1.0,5.0,15.0,0.0,0.0,0.0,1
TB,00-0034386,Justin Watson,WR,2019,2.0,26.0,15.0,159.0,352.0,14.0,3.0,0.0,1
TB,00-0034386,Justin Watson,WR,2020,2.0,11.0,7.0,94.0,106.0,19.0,2.0,0.0,1
KC,00-0034386,Justin Watson,WR,2022,3.0,34.0,15.0,315.0,637.0,60.0,2.0,0.0,1
KC,00-0034386,Justin Watson,WR,2023,2.0,53.0,27.0,460.0,928.0,47.0,4.0,1.0,1
KC,00-0037216,Justyn Ross,WR,2023,3.0,11.0,6.0,53.0,117.0,15.0,0.0,0.0,1
DEN,00-0030705,Juwan Thompson,RB,2014,2.0,7.0,4.0,25.0,-3.0,21.0,0.0,0.0,0
DEN,00-0030705,Juwan Thompson,RB,2015,3.0,9.0,6.0,51.0,-14.0,69.0,0.0,0.0,0
DEN,00-0030705,Juwan Thompson,RB,2016,2.0,1.0,0.0,0.0,-3.0,0.0,0.0,0.0,0
GB,00-0035593,Juwann Winfree,WR,2021,3.0,13.0,8.0,58.0,75.0,31.0,0.0,1.0,1
GB,00-0035593,Juwann Winfree,WR,2022,2.0,4.0,1.0,17.0,52.0,5.0,0.0,0.0,1
IND,00-0035593,Juwann Winfree,WR,2023,2.0,1.0,0.0,0.0,26.0,0.0,0.0,0.0,1
IND,00-0032926,K.J. Brent,WR,2017,2.0,1.0,0.0,0.0,13.0,0.0,0.0,0.0,1
DEN,00-0036412,K.J. Hamler,WR,2020,2.0,56.0,30.0,381.0,595.0,124.0,3.0,0.0,1
DEN,00-0036412,K.J. Hamler,WR,2021,2.0,10.0,5.0,74.0,201.0,16.0,0.0,0.0,1
DEN,00-0036412,K.J. Hamler,WR,2022,2.0,14.0,7.0,165.0,367.0,23.0,0.0,0.0,1
LAC,00-0036382,K.J. Hill,WR,2020,2.0,11.0,7.0,73.0,79.0,18.0,0.0,0.0,1
LAC,00-0036382,K.J. Hill,WR,2021,2.0,3.0,3.0,30.0,18.0,12.0,0.0,0.0,1
MIN,00-0036345,K.J. Osborn,WR,2021,2.0,82.0,50.0,655.0,861.0,179.0,7.0,0.0,1
MIN,00-0036345,K.J. Osborn,WR,2022,2.0,90.0,60.0,650.0,753.0,300.0,5.0,0.0,1
MIN,00-0036345,K.J. Osborn,WR,2023,1.0,75.0,48.0,540.0,659.0,185.0,4.0,0.0,1
CHI,00-0031057,Ka'Deem Carey,RB,2014,2.0,6.0,5.0,57.0,18.0,43.0,0.0,0.0,0
CHI,00-0031057,Ka'Deem Carey,RB,2015,3.0,3.0,3.0,19.0,11.0,8.0,1.0,0.0,0
CHI,00-0031057,Ka'Deem Carey,RB,2016,2.0,7.0,5.0,55.0,-2.0,60.0,0.0,0.0,0
NYG,00-0036913,Kadarius Toney,WR,2021,2.0,57.0,39.0,420.0,367.0,228.0,1.0,0.0,1
KC,00-0036913,Kadarius Toney,WR,2022,2.0,20.0,16.0,171.0,75.0,108.0,2.0,0.0,1
KC,00-0036913,Kadarius Toney,WR,2023,1.0,38.0,27.0,169.0,112.0,128.0,2.0,0.0,1
BUF,00-0032115,Kaelin Clay,WR,2017,2.0,20.0,6.0,85.0,338.0,20.0,0.0,0.0,1
CHI,00-0026579,Kahlil Bell,RB,2012,3.0,2.0,2.0,13.0,-4.0,17.0,0.0,1.0,0
MIA,00-0034799,Kalen Ballage,RB,2018,3.0,11.0,9.0,56.0,-14.0,76.0,1.0,0.0,0
MIA,00-0034799,Kalen Ballage,RB,2019,2.0,24.0,14.0,63.0,-8.0,87.0,1.0,0.0,0
LAC,00-0034799,Kalen Ballage,RB,2020,3.0,37.0,29.0,166.0,-19.0,213.0,0.0,0.0,0
PIT,00-0034799,Kalen Ballage,RB,2021,3.0,7.0,2.0,8.0,2.0,10.0,0.0,0.0,0
DEN,00-0032464,Kalif Raymond,WR,2016,2.0,2.0,0.0,0.0,66.0,0.0,0.0,0.0,1
NYG,00-0032464,Kalif Raymond,WR,2017,2.0,1.0,1.0,12.0,5.0,7.0,0.0,0.0,1
TEN,00-0032464,Kalif Raymond,WR,2019,2.0,12.0,9.0,170.0,219.0,14.0,1.0,1.0,1
TEN,00-0032464,Kalif Raymond,WR,2020,1.0,15.0,9.0,187.0,263.0,38.0,0.0,0.0,1
DET,00-0032464,Kalif Raymond,WR,2021,1.0,71.0,48.0,586.0,725.0,262.0,4.0,0.0,1
DET,00-0032464,Kalif Raymond,WR,2022,1.0,64.0,47.0,616.0,638.0,218.0,0.0,1.0,1
DET,00-0032464,Kalif Raymond,WR,2023,1.0,44.0,35.0,489.0,388.0,214.0,1.0,0.0,1
BAL,00-0028497,Kamar Aiken,WR,2014,2.0,32.0,24.0,267.0,385.0,61.0,3.0,0.0,1
BAL,00-0028497,Kamar Aiken,WR,2015,1.0,128.0,75.0,954.0,1564.0,211.0,6.0,1.0,1
BAL,00-0028497,Kamar Aiken,WR,2016,2.0,50.0,29.0,328.0,566.0,106.0,1.0,0.0,1
IND,00-0028497,Kamar Aiken,WR,2017,2.0,44.0,15.0,133.0,417.0,47.0,1.0,0.0,1
PHI,00-0028497,Kamar Aiken,WR,2018,1.0,7.0,6.0,53.0,47.0,11.0,0.0,0.0,1
DEN,00-0031102,Kapri Bibbs,RB,2016,2.0,4.0,2.0,75.0,-5.0,80.0,1.0,0.0,0
WAS,00-0031102,Kapri Bibbs,RB,2017,2.0,17.0,14.0,128.0,6.0,128.0,1.0,0.0,0
WAS,00-0031102,Kapri Bibbs,RB,2018,3.0,23.0,16.0,115.0,38.0,108.0,1.0,0.0,0
KC,00-0033923,Kareem Hunt,RB,2017,1.0,63.0,53.0,455.0,103.0,411.0,3.0,0.0,0
KC,00-0033923,Kareem Hunt,RB,2018,1.0,35.0,26.0,378.0,68.0,338.0,7.0,0.0,0
CLE,00-0033923,Kareem Hunt,RB,2019,1.0,44.0,37.0,285.0,35.0,276.0,1.0,0.0,0
CLE,00-0033923,Kareem Hunt,RB,2020,2.0,51.0,38.0,304.0,71.0,280.0,5.0,0.0,0
CLE,00-0033923,Kareem Hunt,RB,2021,2.0,27.0,22.0,172.0,4.0,172.0,0.0,0.0,0
CLE,00-0033923,Kareem Hunt,RB,2022,2.0,44.0,35.0,210.0,-12.0,235.0,1.0,0.0,0
CLE,00-0033923,Kareem Hunt,RB,2023,2.0,21.0,15.0,84.0,-6.0,98.0,0.0,0.0,0
BUF,00-0032152,Karlos Williams,RB,2015,2.0,14.0,11.0,96.0,67.0,44.0,2.0,1.0,0
SEA,00-0032250,Kasen Williams,WR,2015,3.0,1.0,1.0,8.0,5.0,3.0,0.0,0.0,1
CLE,00-0032250,Kasen Williams,WR,2017,3.0,18.0,9.0,84.0,196.0,21.0,0.0,0.0,1
NE,00-0038608,Kayshon Boutte,WR,2023,3.0,7.0,2.0,19.0,125.0,10.0,0.0,0.0,1
TB,00-0036450,Ke'Shawn Vaughn,RB,2020,3.0,10.0,5.0,34.0,24.0,23.0,1.0,1.0,0
TB,00-0036450,Ke'Shawn Vaughn,RB,2021,3.0,8.0,4.0,26.0,13.0,14.0,0.0,0.0,0
TB,00-0036450,Ke'Shawn Vaughn,RB,2022,3.0,4.0,3.0,19.0,-11.0,29.0,0.0,0.0,0
TB,00-0036450,Ke'Shawn Vaughn,RB,2023,3.0,5.0,2.0,2.0,-2.0,1.0,0.0,0.0,0
ARI,00-0037299,Keaontay Ingram,RB,2022,3.0,5.0,4.0,21.0,-11.0,32.0,0.0,0.0,0
ARI,00-0037299,Keaontay Ingram,RB,2023,2.0,4.0,4.0,26.0,-5.0,31.0,0.0,0.0,0
BAL,00-0038454,Keaton Mitchell,RB,2023,3.0,11.0,9.0,93.0,-2.0,122.0,0.0,0.0,0
ARI,00-0035287,KeeSean Johnson,WR,2019,2.0,43.0,21.0,189.0,394.0,43.0,1.0,1.0,1
ARI,00-0035287,KeeSean Johnson,WR,2020,2.0,23.0,15.0,173.0,250.0,50.0,0.0,0.0,1
JAX,00-0033681,Keelan Cole,WR,2017,2.0,83.0,42.0,748.0,1038.0,299.0,4.0,1.0,1
JAX,00-0033681,Keelan Cole,WR,2018,1.0,70.0,38.0,491.0,691.0,136.0,1.0,2.0,1
JAX,00-0033681,Keelan Cole,WR,2019,3.0,36.0,24.0,361.0,374.0,99.0,3.0,0.0,1
JAX,00-0033681,Keelan Cole,WR,2020,1.0,89.0,55.0,642.0,957.0,174.0,5.0,0.0,1
NYJ,00-0033681,Keelan Cole,WR,2021,2.0,52.0,28.0,449.0,686.0,85.0,1.0,0.0,1
LV,00-0033681,Keelan Cole,WR,2022,2.0,21.0,10.0,141.0,345.0,20.0,1.0,0.0,1
LAC,00-0030279,Keenan Allen,WR,2017,1.0,159.0,102.0,1393.0,1434.0,501.0,6.0,0.0,1
LAC,00-0030279,Keenan Allen,WR,2018,1.0,137.0,97.0,1198.0,1169.0,403.0,7.0,1.0,1
LAC,00-0030279,Keenan Allen,WR,2019,1.0,149.0,104.0,1199.0,1506.0,369.0,6.0,0.0,1
LAC,00-0030279,Keenan Allen,WR,2020,1.0,149.0,100.0,994.0,1052.0,437.0,8.0,2.0,1
LAC,00-0030279,Keenan Allen,WR,2021,1.0,158.0,106.0,1138.0,1306.0,341.0,6.0,0.0,1
LAC,00-0030279,Keenan Allen,WR,2022,1.0,89.0,66.0,766.0,770.0,257.0,4.0,1.0,1
LAC,00-0030279,Keenan Allen,WR,2023,1.0,150.0,108.0,1257.0,1452.0,396.0,7.0,1.0,1
BUF,00-0034509,Keith Ford,RB,2018,2.0,5.0,3.0,21.0,-9.0,22.0,0.0,0.0,0
NO,00-0034317,Keith Kirkwood,WR,2018,3.0,21.0,13.0,209.0,288.0,49.0,2.0,0.0,1
NO,00-0034317,Keith Kirkwood,WR,2023,2.0,9.0,5.0,37.0,91.0,1.0,1.0,0.0,1
HOU,00-0031600,Keith Mumphery,WR,2015,2.0,32.0,14.0,129.0,337.0,20.0,0.0,0.0,1
HOU,00-0031600,Keith Mumphery,WR,2016,3.0,12.0,10.0,69.0,57.0,20.0,0.0,0.0,1
HOU,00-0034366,Keke Coutee,WR,2018,2.0,41.0,28.0,287.0,208.0,210.0,1.0,0.0,1
HOU,00-0034366,Keke Coutee,WR,2019,2.0,36.0,22.0,254.0,272.0,140.0,1.0,1.0,1
HOU,00-0034366,Keke Coutee,WR,2020,2.0,41.0,33.0,402.0,377.0,148.0,4.0,2.0,1
IND,00-0034366,Keke Coutee,WR,2022,1.0,1.0,1.0,20.0,12.0,8.0,0.0,1.0,1
CAR,00-0031359,Kelvin Benjamin,WR,2014,1.0,146.0,73.0,1016.0,2055.0,160.0,9.0,1.0,1
CAR,00-0031359,Kelvin Benjamin,WR,2016,1.0,118.0,63.0,946.0,1428.0,238.0,7.0,2.0,1
CAR,00-0031359,Kelvin Benjamin,WR,2017,1.0,77.0,47.0,671.0,882.0,139.0,4.0,0.0,1
BUF,00-0031359,Kelvin Benjamin,WR,2018,1.0,67.0,25.0,380.0,1045.0,64.0,2.0,0.0,1
WAS,00-0035297,Kelvin Harmon,WR,2019,2.0,44.0,30.0,365.0,502.0,94.0,0.0,0.0,1
NE,00-0030000,Kenbrell Thompkins,WR,2013,2.0,69.0,32.0,466.0,795.0,139.0,4.0,0.0,1
NYJ,00-0030000,Kenbrell Thompkins,WR,2015,2.0,33.0,17.0,165.0,415.0,68.0,0.0,0.0,1
DEN,00-0035864,Kendall Hinton,WR,2021,2.0,23.0,15.0,175.0,185.0,57.0,1.0,0.0,1
DEN,00-0035864,Kendall Hinton,WR,2022,2.0,33.0,24.0,311.0,303.0,139.0,0.0,0.0,1
SF,00-0028053,Kendall Hunter,RB,2012,2.0,12.0,9.0,60.0,13.0,57.0,0.0,0.0,0
SF,00-0028053,Kendall Hunter,RB,2013,2.0,4.0,2.0,13.0,4.0,16.0,0.0,0.0,0
TEN,00-0029708,Kendall Wright,WR,2012,2.0,104.0,64.0,626.0,700.0,314.0,4.0,1.0,1
TEN,00-0029708,Kendall Wright,WR,2013,1.0,140.0,94.0,1079.0,1101.0,548.0,2.0,0.0,1
TEN,00-0029708,Kendall Wright,WR,2014,1.0,93.0,57.0,715.0,809.0,365.0,6.0,1.0,1
TEN,00-0029708,Kendall Wright,WR,2015,1.0,60.0,36.0,408.0,701.0,143.0,3.0,0.0,1
TEN,00-0029708,Kendall Wright,WR,2016,2.0,43.0,29.0,416.0,435.0,124.0,4.0,0.0,1
CHI,00-0029708,Kendall Wright,WR,2017,1.0,92.0,59.0,614.0,707.0,182.0,1.0,0.0,1
NO,00-0038551,Kendre Miller,RB,2023,3.0,11.0,10.0,117.0,-8.0,128.0,0.0,0.0,0
SF,00-0033307,Kendrick Bourne,WR,2017,2.0,34.0,16.0,257.0,392.0,114.0,0.0,0.0,1
SF,00-0033307,Kendrick Bourne,WR,2018,3.0,67.0,42.0,487.0,568.0,147.0,5.0,0.0,1
SF,00-0033307,Kendrick Bourne,WR,2019,2.0,46.0,30.0,360.0,377.0,122.0,5.0,0.0,1
SF,00-0033307,Kendrick Bourne,WR,2020,1.0,75.0,49.0,669.0,686.0,219.0,3.0,0.0,1
NE,00-0033307,Kendrick Bourne,WR,2021,2.0,70.0,55.0,800.0,592.0,385.0,6.0,1.0,1
NE,00-0033307,Kendrick Bourne,WR,2022,2.0,48.0,35.0,434.0,493.0,145.0,1.0,0.0,1
NE,00-0033307,Kendrick Bourne,WR,2023,2.0,55.0,37.0,406.0,574.0,203.0,6.0,1.0,1
MIN,00-0036842,Kene Nwangwu,RB,2021,2.0,5.0,4.0,9.0,-6.0,19.0,0.0,0.0,0
MIN,00-0036842,Kene Nwangwu,RB,2022,2.0,2.0,2.0,21.0,0.0,21.0,0.0,0.0,0
MIN,00-0036842,Kene Nwangwu,RB,2023,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
CAR,00-0030465,Kenjon Barner,RB,2013,2.0,3.0,2.0,7.0,-7.0,12.0,0.0,0.0,0
PHI,00-0030465,Kenjon Barner,RB,2015,2.0,12.0,9.0,22.0,-29.0,43.0,0.0,0.0,0
PHI,00-0030465,Kenjon Barner,RB,2016,2.0,11.0,5.0,42.0,3.0,47.0,0.0,0.0,0
PHI,00-0030465,Kenjon Barner,RB,2017,2.0,8.0,5.0,56.0,11.0,52.0,0.0,0.0,0
CAR,00-0030465,Kenjon Barner,RB,2018,3.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0,0
ATL,00-0030465,Kenjon Barner,RB,2019,2.0,8.0,6.0,22.0,-3.0,27.0,0.0,0.0,0
TB,00-0030465,Kenjon Barner,RB,2020,2.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0
TB,00-0030465,Kenjon Barner,RB,2021,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
BAL,00-0032411,Kenneth Dixon,RB,2016,2.0,41.0,30.0,162.0,-14.0,186.0,1.0,0.0,0
BAL,00-0032411,Kenneth Dixon,RB,2018,2.0,7.0,6.0,51.0,-6.0,54.0,0.0,0.0,0
PHI,00-0036919,Kenneth Gainwell,RB,2021,2.0,50.0,33.0,253.0,93.0,226.0,1.0,0.0,0
PHI,00-0036919,Kenneth Gainwell,RB,2022,3.0,29.0,23.0,169.0,35.0,146.0,0.0,0.0,0
PHI,00-0036919,Kenneth Gainwell,RB,2023,2.0,37.0,30.0,183.0,71.0,175.0,0.0,0.0,0
SEA,00-0038134,Kenneth Walker,RB,2022,2.0,35.0,27.0,165.0,-75.0,221.0,1.0,0.0,0
SEA,00-0038134,Kenneth Walker,RB,2023,1.0,37.0,29.0,259.0,-79.0,317.0,1.0,0.0,0
TEN,00-0027006,Kenny Britt,WR,2012,1.0,91.0,45.0,583.0,1133.0,131.0,4.0,1.0,1
TEN,00-0027006,Kenny Britt,WR,2013,2.0,35.0,11.0,96.0,459.0,13.0,0.0,0.0,1
LA,00-0027006,Kenny Britt,WR,2016,1.0,111.0,68.0,1002.0,1265.0,295.0,6.0,1.0,1
CLE,00-0027006,Kenny Britt,WR,2017,2.0,43.0,20.0,256.0,505.0,88.0,3.0,0.0,1
DET,00-0033932,Kenny Golladay,WR,2017,2.0,49.0,28.0,477.0,711.0,181.0,3.0,0.0,1
DET,00-0033932,Kenny Golladay,WR,2018,2.0,122.0,70.0,1063.0,1475.0,350.0,5.0,0.0,1
DET,00-0033932,Kenny Golladay,WR,2019,1.0,117.0,65.0,1190.0,1698.0,304.0,11.0,1.0,1
DET,00-0033932,Kenny Golladay,WR,2020,1.0,32.0,20.0,338.0,466.0,38.0,2.0,0.0,1
NYG,00-0033932,Kenny Golladay,WR,2021,1.0,77.0,37.0,521.0,1050.0,119.0,0.0,0.0,1
NYG,00-0033932,Kenny Golladay,WR,2022,1.0,17.0,6.0,81.0,164.0,11.0,1.0,0.0,1
NO,00-0030085,Kenny Stills,WR,2013,2.0,50.0,32.0,641.0,815.0,197.0,5.0,0.0,1
NO,00-0030085,Kenny Stills,WR,2014,1.0,84.0,63.0,931.0,1063.0,188.0,3.0,0.0,1
MIA,00-0030085,Kenny Stills,WR,2015,1.0,63.0,27.0,440.0,1041.0,102.0,3.0,0.0,1
MIA,00-0030085,Kenny Stills,WR,2016,1.0,81.0,42.0,726.0,1159.0,193.0,10.0,0.0,1
MIA,00-0030085,Kenny Stills,WR,2017,1.0,105.0,58.0,847.0,1555.0,159.0,7.0,2.0,1
MIA,00-0030085,Kenny Stills,WR,2018,1.0,65.0,37.0,610.0,1040.0,131.0,7.0,0.0,1
HOU,00-0030085,Kenny Stills,WR,2019,2.0,55.0,40.0,561.0,576.0,144.0,4.0,0.0,1
HOU,00-0030085,Kenny Stills,WR,2020,2.0,19.0,11.0,144.0,238.0,17.0,1.0,0.0,1
NO,00-0030085,Kenny Stills,WR,2021,2.0,23.0,6.0,68.0,430.0,10.0,1.0,0.0,1
MIA,00-0033118,Kenyan Drake,RB,2016,2.0,10.0,9.0,46.0,-2.0,59.0,0.0,0.0,0
MIA,00-0033118,Kenyan Drake,RB,2017,2.0,48.0,32.0,239.0,31.0,214.0,1.0,0.0,0
MIA,00-0033118,Kenyan Drake,RB,2018,2.0,73.0,53.0,425.0,161.0,371.0,4.0,0.0,0
ARI,00-0033118,Kenyan Drake,RB,2019,1.0,70.0,50.0,347.0,-41.0,424.0,0.0,0.0,0
ARI,00-0033118,Kenyan Drake,RB,2020,1.0,31.0,25.0,137.0,-30.0,165.0,0.0,0.0,0
LV,00-0033118,Kenyan Drake,RB,2021,1.0,40.0,30.0,291.0,71.0,259.0,1.0,0.0,0
BAL,00-0033118,Kenyan Drake,RB,2022,2.0,26.0,17.0,89.0,-16.0,125.0,1.0,0.0,0
PIT,00-0035596,Kerrith Whyte,RB,2019,2.0,1.0,1.0,9.0,-2.0,11.0,0.0,0.0,0
DET,00-0034349,Kerryon Johnson,RB,2018,2.0,39.0,32.0,213.0,-24.0,267.0,1.0,0.0,0
DET,00-0034349,Kerryon Johnson,RB,2019,1.0,15.0,10.0,127.0,69.0,116.0,1.0,0.0,0
DET,00-0034349,Kerryon Johnson,RB,2020,2.0,26.0,19.0,187.0,-3.0,183.0,1.0,0.0,0
ARI,00-0030117,Kerwynn Williams,RB,2014,2.0,6.0,2.0,11.0,13.0,13.0,0.0,0.0,0
ARI,00-0030117,Kerwynn Williams,RB,2015,2.0,2.0,2.0,16.0,9.0,7.0,0.0,0.0,0
ARI,00-0030117,Kerwynn Williams,RB,2016,3.0,2.0,1.0,6.0,1.0,7.0,0.0,0.0,0
ARI,00-0030117,Kerwynn Williams,RB,2017,1.0,15.0,10.0,93.0,119.0,46.0,0.0,0.0,0
HOU,00-0029415,Keshawn Martin,WR,2012,2.0,28.0,10.0,85.0,209.0,37.0,1.0,0.0,1
HOU,00-0029415,Keshawn Martin,WR,2013,1.0,40.0,22.0,253.0,314.0,89.0,2.0,0.0,1
HOU,00-0029415,Keshawn Martin,WR,2014,2.0,12.0,6.0,78.0,81.0,57.0,0.0,0.0,1
NE,00-0029415,Keshawn Martin,WR,2015,3.0,37.0,24.0,269.0,374.0,76.0,2.0,0.0,1
NE,00-0037286,Kevin Harris,RB,2022,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
NE,00-0037286,Kevin Harris,RB,2023,2.0,3.0,3.0,58.0,-1.0,59.0,0.0,0.0,0
DAL,00-0026780,Kevin Ogletree,WR,2012,2.0,55.0,32.0,436.0,706.0,84.0,4.0,0.0,1
DET,00-0026780,Kevin Ogletree,WR,2013,2.0,45.0,21.0,269.0,576.0,90.0,2.0,0.0,1
